"country","year","iso_code","population","gdp","biofuel_cons_change_pct","biofuel_cons_change_twh","biofuel_cons_per_capita","biofuel_consumption","biofuel_elec_per_capita","biofuel_electricity","biofuel_share_elec","biofuel_share_energy","carbon_intensity_elec","coal_cons_change_pct","coal_cons_change_twh","coal_cons_per_capita","coal_consumption","coal_elec_per_capita","coal_electricity","coal_prod_change_pct","coal_prod_change_twh","coal_prod_per_capita","coal_production","coal_share_elec","coal_share_energy","electricity_demand","electricity_generation","electricity_share_energy","energy_cons_change_pct","energy_cons_change_twh","energy_per_capita","energy_per_gdp","fossil_cons_change_pct","fossil_cons_change_twh","fossil_elec_per_capita","fossil_electricity","fossil_energy_per_capita","fossil_fuel_consumption","fossil_share_elec","fossil_share_energy","gas_cons_change_pct","gas_cons_change_twh","gas_consumption","gas_elec_per_capita","gas_electricity","gas_energy_per_capita","gas_prod_change_pct","gas_prod_change_twh","gas_prod_per_capita","gas_production","gas_share_elec","gas_share_energy","greenhouse_gas_emissions","hydro_cons_change_pct","hydro_cons_change_twh","hydro_consumption","hydro_elec_per_capita","hydro_electricity","hydro_energy_per_capita","hydro_share_elec","hydro_share_energy","low_carbon_cons_change_pct","low_carbon_cons_change_twh","low_carbon_consumption","low_carbon_elec_per_capita","low_carbon_electricity","low_carbon_energy_per_capita","low_carbon_share_elec","low_carbon_share_energy","net_elec_imports","net_elec_imports_share_demand","nuclear_cons_change_pct","nuclear_cons_change_twh","nuclear_consumption","nuclear_elec_per_capita","nuclear_electricity","nuclear_energy_per_capita","nuclear_share_elec","nuclear_share_energy","oil_cons_change_pct","oil_cons_change_twh","oil_consumption","oil_elec_per_capita","oil_electricity","oil_energy_per_capita","oil_prod_change_pct","oil_prod_change_twh","oil_prod_per_capita","oil_production","oil_share_elec","oil_share_energy","other_renewable_consumption","other_renewable_electricity","other_renewable_exc_biofuel_electricity","other_renewables_cons_change_pct","other_renewables_cons_change_twh","other_renewables_elec_per_capita","other_renewables_elec_per_capita_exc_biofuel","other_renewables_energy_per_capita","other_renewables_share_elec","other_renewables_share_elec_exc_biofuel","other_renewables_share_energy","per_capita_electricity","primary_energy_consumption","renewables_cons_change_pct","renewables_cons_change_twh","renewables_consumption","renewables_elec_per_capita","renewables_electricity","renewables_energy_per_capita","renewables_share_elec","renewables_share_energy","solar_cons_change_pct","solar_cons_change_twh","solar_consumption","solar_elec_per_capita","solar_electricity","solar_energy_per_capita","solar_share_elec","solar_share_energy","wind_cons_change_pct","wind_cons_change_twh","wind_consumption","wind_elec_per_capita","wind_electricity","wind_energy_per_capita","wind_share_elec","wind_share_energy"
"Africa",2002,,860611762,,,0.491,0.57,0.491,2.556,2.2,0.476,0.015,558.831,-4.253,-41.505,1085.764,934.422,238.389,205.16,-1.674,-25.354,1730.377,1489.183,44.374,27.87,462.97,462.34,13.79,1.294,42.817,3895.799,,0.936,28.39,422.839,363.9,3557.756,3061.847,78.708,91.323,5.673,36,670.636,130.558,112.36,779.255,4.387,60.906,1684.057,1449.319,24.302,20.002,258.37,5.141,10.602,248.178,96.919,83.41,288.374,18.041,7.402,6.256,14.428,290.924,114.384,98.44,338.043,21.292,8.677,0.63,0.136,11.867,3.368,33.586,13.932,11.99,39.025,2.593,1.002,2.382,33.895,1456.789,53.892,46.38,1692.737,0.673,28.767,5001.956,4304.742,10.032,43.45,7.325,2.59,0.39,-1.842,-0.112,3.009,0.453,8.512,0.56,0.084,0.218,537.222,3352.77,5.538,11.06,257.338,100.452,86.45,299.018,18.698,7.675,12.298,0.005,0.049,0.023,0.02,0.057,0.004,0.001,6.739,0.074,1.295,0.5,0.43,1.504,0.093,0.039
"Africa",2003,,882349569,,10.272,0.05,0.613,0.541,2.244,1.98,0.408,0.015,567.156,8.843,82.627,1152.659,1017.048,249.3,219.97,7.456,111.037,1813.589,1600.22,45.335,28.936,486.03,485.21,13.805,4.833,162.043,3983.47,,5.482,167.845,439.134,387.47,3660.332,3229.692,79.856,91.888,6.099,40.9,711.536,135.037,119.15,806.411,7.373,106.862,1763.679,1556.181,24.556,20.244,275.19,-2.884,-8.702,239.477,92.571,81.68,271.408,16.834,6.813,-1.286,-5.802,285.122,110.772,97.74,323.139,20.144,8.112,0.82,0.169,5.604,1.655,35.24,14.348,12.66,39.939,2.609,1.003,3.042,44.318,1501.107,54.797,48.35,1701.261,8.763,377.239,5306.265,4681.981,9.965,42.708,8.252,2.77,0.79,14.686,0.927,3.139,0.895,9.352,0.571,0.163,0.235,549.907,3514.813,-2.222,-7.457,249.881,96.424,85.08,283.2,17.535,7.109,19.403,0.009,0.058,0.023,0.02,0.066,0.004,0.002,20.744,0.259,1.553,0.691,0.61,1.76,0.126,0.044
"Africa",2004,,904781595,,17.63,0.095,0.704,0.637,2.42,2.19,0.425,0.017,561.783,10.04,102.113,1236.941,1119.162,253.94,229.76,2.212,35.395,1807.746,1635.615,44.59,29.654,515.35,515.27,13.653,7.378,259.312,4171.311,,7.552,243.915,453.623,410.43,3839.166,3473.607,79.653,92.037,10.058,71.57,783.106,148.655,134.5,865.519,5.112,79.552,1807.876,1635.733,26.103,20.749,289.47,5.625,11.86,251.336,95.647,86.54,277.787,16.795,6.659,6.1,15.396,300.518,115.873,104.84,332.144,20.347,7.963,0.08,0.016,5.545,1.717,36.958,15.783,14.28,40.847,2.771,0.979,4.679,70.232,1571.339,51.029,46.17,1736.706,11.293,528.725,5759.076,5210.706,8.96,41.635,9.303,3.22,1.03,13.415,1.051,3.559,1.138,10.282,0.625,0.2,0.246,569.497,3774.125,6.181,13.679,263.56,100.09,90.56,291.297,17.575,6.983,22.471,0.013,0.071,0.022,0.02,0.078,0.004,0.002,43.443,0.661,2.214,0.862,0.78,2.447,0.151,0.059
"Africa",2005,,927898412,,-91.179,-0.581,0.061,0.056,3.071,2.85,0.532,0.001,563.129,-7.156,-80.089,1119.813,1039.073,250.178,232.14,0.649,10.62,1774.154,1646.235,43.338,27.45,535.81,535.65,14.151,0.298,11.242,4079.506,,0.42,14.58,463.477,430.06,3759.233,3488.187,80.287,92.149,3.182,24.922,808.028,154.877,143.71,870.815,3.965,64.858,1832.735,1700.592,26.829,21.346,301.64,1.855,3.043,254.379,95.538,88.65,274.145,16.55,6.72,-0.934,-3.338,297.18,113.795,105.59,320.272,19.712,7.851,0.16,0.03,-15.507,-5.928,31.029,13.191,12.24,33.44,2.285,0.82,4.439,69.747,1641.086,58.422,54.21,1768.605,3.67,191.212,5821.669,5401.917,10.12,43.353,9.397,3.85,1,1.21,0.094,4.149,1.078,10.127,0.719,0.187,0.248,577.272,3785.367,1.19,2.59,266.151,100.604,93.35,286.832,17.427,7.031,19.606,0.013,0.084,0.022,0.02,0.091,0.004,0.002,1.575,0.021,2.235,0.894,0.83,2.408,0.155,0.059
"Africa",2006,,951740562,,28.726,0.016,0.076,0.072,2.805,2.67,0.479,0.002,564.737,1.446,15.024,1107.547,1054.097,251.129,239.01,-0.681,-11.208,1717.933,1635.026,42.843,27.318,560.92,557.87,14.458,1.936,73.299,4054.325,,1.914,66.771,474.257,451.37,3735.217,3554.957,80.91,92.129,4.421,35.72,843.748,162.923,155.06,886.531,8.282,140.85,1934.815,1841.442,27.795,21.866,315.05,3.615,7.538,261.918,96.507,91.85,275.199,16.464,6.788,2.699,6.529,303.709,111.9,106.5,319.109,19.09,7.871,3.05,0.544,-11.217,-3.654,27.375,10.581,10.07,28.763,1.805,0.709,0.977,16.026,1657.112,60.205,57.3,1741.139,2.333,126.003,5808.223,5527.921,10.271,42.945,11.81,3.68,1.01,24.898,2.413,3.867,1.061,12.408,0.66,0.181,0.306,586.158,3858.666,4.393,10.183,276.333,101.32,96.43,290.345,17.285,7.161,29.025,0.024,0.108,0.032,0.03,0.113,0.005,0.003,9.25,0.191,2.426,0.914,0.87,2.549,0.156,0.063
"Africa",2007,,976461747,,994.303,0.719,0.81,0.791,2.622,2.56,0.439,0.02,562.653,1.664,17.536,1097.466,1071.633,253.128,247.17,-0.039,-0.638,1673.786,1634.388,42.375,26.754,587.76,583.29,14.562,3.806,146.843,4102.063,,3.855,137.048,483.357,471.98,3781.004,3692.005,80.917,92.173,6.716,56.667,900.415,170.012,166.01,922.12,6.263,115.325,2003.936,1956.767,28.461,22.479,328.19,3.421,7.268,269.185,96.184,93.92,275.674,16.102,6.72,4.401,9.794,313.503,113.993,111.31,321.06,19.083,7.827,4.47,0.761,12.877,3.332,30.707,12.904,12.6,31.447,2.16,0.767,3.792,62.845,1719.958,60.217,58.8,1761.418,2.067,114.278,5778.208,5642.199,10.081,42.94,9.803,3.58,1.02,-16.393,-2.007,3.666,1.045,10.039,0.614,0.175,0.245,597.351,4005.508,3.524,6.462,282.796,101.089,98.71,289.613,16.923,7.06,33.149,0.035,0.143,0.031,0.03,0.146,0.005,0.004,19.196,0.448,2.873,1.208,1.18,2.943,0.202,0.072
"Africa",2008,,1001981577,,-22.888,-0.181,0.609,0.61,2.645,2.65,0.447,0.014,558.742,10.18,109.092,1178.39,1180.725,240.943,241.42,1.607,26.262,1657.366,1660.65,40.728,27.813,597.24,592.76,13.963,5.985,239.719,4236.832,,6.257,231.001,478.332,479.28,3915.248,3923.006,80.856,92.41,3.897,35.088,935.503,172.768,173.11,933.653,3.667,71.755,2024.51,2028.522,29.204,22.037,331.2,1.858,3.298,272.483,95.371,95.56,271.945,16.121,6.419,3.334,8.718,322.221,113.256,113.48,321.584,19.144,7.59,4.48,0.75,14.907,4.358,35.066,12.725,12.75,34.996,2.151,0.826,5.048,86.821,1806.778,64.622,64.75,1803.205,1.014,57.211,5688.139,5699.41,10.923,42.56,10.172,3.84,1.19,3.984,0.369,3.832,1.188,10.152,0.648,0.201,0.24,591.588,4245.228,2.028,4.36,287.156,100.531,100.73,286.588,16.993,6.764,43.928,0.061,0.204,0.04,0.04,0.204,0.007,0.005,29.084,0.813,3.686,1.287,1.29,3.679,0.218,0.087
"Africa",2009,,1028200528,,-44.23,-0.27,0.331,0.34,2.918,3,0.504,0.008,552.729,-0.4,-4.723,1143.748,1176.002,225.355,231.71,-0.842,-13.987,1601.5,1646.663,38.91,27.243,600.73,595.5,13.795,1.682,71.422,4198.256,,1.663,65.259,466.067,479.21,3878.879,3988.265,80.472,92.393,0.613,5.736,941.238,172.914,177.79,915.423,-5.696,-115.547,1860.508,1912.975,29.856,21.805,329.15,2.675,5.562,278.046,95.905,98.61,270.42,16.559,6.441,2.365,6.163,328.384,113.101,116.29,319.378,19.528,7.607,5.23,0.871,-1.523,-0.747,34.318,11.253,11.57,33.377,1.943,0.795,3.556,64.246,1871.025,67.798,69.71,1819.708,-3.802,-216.699,5332.336,5482.711,11.706,43.344,10.974,4.36,1.36,8.972,0.802,4.24,1.323,10.673,0.732,0.228,0.254,579.167,4316.649,2.859,6.91,294.066,101.848,104.72,286,17.585,6.812,31.888,0.063,0.268,0.058,0.06,0.26,0.01,0.006,21.151,0.752,4.438,1.644,1.69,4.317,0.284,0.103
"Africa",2010,,1055233717,,-38.04,-0.129,0.2,0.211,2.89,3.05,0.46,0.005,542.173,-0.873,-10.266,1104.718,1165.736,228.632,241.26,3.719,61.244,1618.51,1707.907,36.383,26.192,667.1,663.11,14.899,3.107,134.102,4217.788,,2.732,108.939,505.509,533.43,3882.746,4097.205,80.444,92.056,4.269,40.181,981.42,209.527,221.1,930.05,5.316,101.687,1909.21,2014.662,33.343,22.051,359.52,8.155,20.829,298.874,103.768,109.5,283.23,16.513,6.715,8.235,25.163,353.547,122.892,129.68,335.041,19.556,7.944,3.99,0.598,5.63,1.71,36.028,12.225,12.9,34.142,1.945,0.809,4.224,79.024,1950.049,67.35,71.07,1847.978,3.287,180.223,5366.521,5662.934,10.718,43.814,11.493,4.52,1.47,5.338,0.519,4.283,1.393,10.891,0.682,0.222,0.258,628.401,4450.751,8.552,23.453,317.519,110.667,116.78,300.899,17.611,7.134,125.473,0.332,0.6,0.37,0.39,0.568,0.059,0.013,43.754,1.903,6.341,2.246,2.37,6.009,0.357,0.142
"Africa",2011,,1082676070,,139.394,0.294,0.466,0.505,2.928,3.17,0.473,0.011,541.446,-1.527,-17.806,1060.271,1147.93,226.106,244.8,-0.549,-9.385,1568.818,1698.522,36.549,25.587,675.4,669.78,14.929,0.799,35.569,4143.733,,0.699,28.652,497.526,538.66,3810.795,4125.856,80.423,91.965,8.169,80.174,1061.593,208.76,226.02,980.527,-0.453,-9.132,1852.382,2005.53,33.745,23.663,362.65,2.834,6.597,305.471,102.127,110.57,282.145,16.508,6.809,2.662,6.917,360.464,121.107,131.12,332.938,19.577,8.035,5.62,0.832,-4.62,-1.874,34.154,11.952,12.94,31.546,1.932,0.761,-1.729,-33.716,1916.333,62.66,67.84,1769.997,-16.641,-942.35,4360.107,4720.584,10.129,42.715,12.089,4.68,1.51,5.004,0.596,4.323,1.395,11.166,0.699,0.225,0.269,618.634,4486.32,3.524,8.791,326.31,109.155,118.18,301.392,17.645,7.273,178.678,1.061,1.661,0.453,0.49,1.534,0.073,0.037,4.461,0.243,6.584,2.254,2.44,6.081,0.364,0.147
"Africa",2012,,1110797495,,20.214,0.102,0.546,0.607,2.683,2.98,0.429,0.013,540.439,-2.496,-28.647,1007.639,1119.282,217.672,241.79,4.027,68.392,1590.671,1766.914,34.772,23.991,703.23,695.36,14.904,3.994,179.169,4200.126,,4.31,177.841,508.076,564.37,3874.421,4303.697,81.162,92.245,8.114,86.142,1147.735,222.183,246.8,1033.253,3.053,61.228,1860.607,2066.758,35.492,24.601,375.8,0.43,-0.545,304.926,100.054,111.14,274.511,15.983,6.536,1.006,1.329,361.793,117.924,130.99,325.705,18.838,7.755,7.87,1.119,0.507,-0.035,34.119,11.163,12.4,30.716,1.783,0.731,6.28,120.346,2036.679,68.221,75.78,1833.529,8.978,423.794,4631.248,5144.378,10.898,43.654,12.521,4.57,1.59,3.852,0.432,4.114,1.431,11.272,0.657,0.229,0.268,626.001,4665.49,1.06,1.364,327.673,106.761,118.59,294.989,17.054,7.023,64.869,1.061,2.722,0.477,0.53,2.45,0.076,0.058,5.411,0.314,6.898,2.116,2.35,6.21,0.338,0.148
"Africa",2013,,1140180888,,-2.986,-0.018,0.516,0.589,2.789,3.18,0.446,0.012,534.366,1.084,12.132,992.312,1131.415,206.406,235.34,0.289,5.107,1554.158,1772.021,33.011,23.59,722.1,712.92,14.865,2.799,130.602,4206.431,,2.536,109.148,503.245,573.79,3870.303,4412.846,80.484,92.009,1.994,22.884,1170.619,220.29,251.17,1026.696,-3.692,-76.296,1745.742,1990.462,35.231,24.408,380.96,5.664,15.329,320.256,102.08,116.39,280.881,16.326,6.677,6.548,21.454,383.246,122.025,139.13,336.128,19.516,7.991,9.18,1.271,8.78,2.772,36.891,11.937,13.61,32.356,1.909,0.769,3.64,74.132,2110.812,76.549,87.28,1851.295,-7.343,-377.747,4180.592,4766.631,12.243,44.011,13.566,5.09,1.91,9.089,1.045,4.464,1.675,11.898,0.714,0.268,0.283,625.269,4796.092,6.305,18.681,346.355,110.088,125.52,303.772,17.606,7.222,-20.486,-0.571,2.151,0.447,0.51,1.887,0.072,0.045,42.845,2.896,9.794,3.096,3.53,8.59,0.495,0.204
"Africa",2014,,1170299297,,-3.42,-0.02,0.486,0.568,3.093,3.62,0.49,0.012,527.206,4.674,52.886,1011.964,1184.301,200.231,234.33,3.371,59.74,1565.207,1831.761,31.717,24.032,747.88,738.82,14.992,2.75,131.905,4210.886,,2.434,107.396,502.598,588.19,3862.466,4520.241,79.612,91.726,2.801,32.791,1203.41,221.747,259.51,1028.292,0.283,5.636,1705.631,1996.098,35.125,24.42,389.51,5.672,16.138,336.394,103.973,121.68,287.443,16.47,6.826,7.026,24.51,407.756,128.711,150.63,348.42,20.388,8.274,9.06,1.211,-2.212,-1.032,35.859,12.612,14.76,30.641,1.998,0.728,1.029,21.719,2132.531,80.62,94.35,1822.21,-4.647,-221.49,3883.742,4545.141,12.77,43.274,16.062,6.83,3.21,21.914,2.497,5.836,2.743,13.725,0.924,0.434,0.326,631.309,4927.997,8.052,25.542,371.897,116.099,135.87,317.779,18.39,7.547,141.476,3.012,5.164,1.547,1.81,4.412,0.245,0.105,40.814,3.915,13.708,4.742,5.55,11.713,0.751,0.278
"Africa",2015,,1201108186,,25.691,0.146,0.595,0.714,3.655,4.39,0.577,0.014,527.395,-5.391,-63.842,932.854,1120.459,192.148,230.79,-3.971,-72.747,1464.493,1759.014,30.323,22.189,767.29,761.1,15.072,2.468,121.612,4204.125,,2.636,119.16,508.006,610.17,3862.6,4639.401,80.169,91.876,10.244,123.277,1326.687,229.18,275.27,1104.553,4.246,84.76,1732.449,2080.859,36.167,26.273,401.4,-3.098,-12.362,324.032,99.35,119.33,269.778,15.679,6.417,1.25,2.452,410.208,125.659,150.93,341.525,19.831,8.124,6.19,0.807,-11.288,-4.237,31.622,9.133,10.97,26.328,1.441,0.626,2.801,59.724,2192.255,86.678,104.11,1825.193,-1.124,-51.067,3741.606,4494.074,13.679,43.414,20.12,8.87,4.48,28.541,4.058,7.385,3.73,16.751,1.165,0.589,0.398,633.665,5049.609,2.509,6.689,378.586,116.526,139.96,315.197,18.389,7.497,89.426,4.559,9.723,2.664,3.2,8.095,0.42,0.193,76.098,10.288,23.996,7.127,8.56,19.978,1.125,0.475
"Africa",2016,,1232111820,,-9.005,-0.064,0.528,0.65,3.287,4.05,0.527,0.013,522.411,5.889,65.98,962.931,1186.439,188.676,232.47,-0.155,-2.732,1425.424,1756.282,30.229,22.894,775.65,769.03,14.84,2.626,132.595,4205.953,,2.721,126.234,496.083,611.23,3867.859,4765.635,79.481,91.962,3.377,44.801,1371.489,225.751,278.15,1113.12,1.825,37.971,1719.674,2118.83,36.169,26.465,401.75,-2.915,-11.307,312.725,96.193,118.52,253.812,15.412,6.035,2.161,6.361,416.569,128.073,157.8,338.094,20.519,8.038,6.62,0.853,22.792,6.977,38.6,12.345,15.21,31.328,1.978,0.745,0.705,15.452,2207.707,81.657,100.61,1791.807,-6.647,-298.723,3405.008,4195.351,13.083,42.602,20.435,8.74,4.69,1.58,0.315,7.094,3.806,16.585,1.136,0.61,0.394,624.156,5182.204,0.366,-0.616,377.97,115.728,142.59,306.766,18.542,7.294,47.326,4.517,14.24,3.936,4.85,11.557,0.631,0.275,25.427,5.923,29.92,8.506,10.48,24.283,1.363,0.577
"Africa",2017,,1263333997,,-1.997,-0.013,0.504,0.637,3.237,4.09,0.512,0.012,515.417,-0.092,-1.089,938.271,1185.35,188.485,238.12,2.269,39.848,1421.739,1796.131,29.799,22.298,805.61,799.1,15.032,2.579,133.673,4207.816,,2.171,103.456,500.177,631.89,3854.16,4869.091,79.075,91.595,5.729,78.571,1450.059,240.316,303.6,1147.804,8.334,176.589,1816.954,2295.419,37.993,27.278,411.87,7.238,20.663,333.388,98.976,125.04,263.895,15.648,6.272,7.793,30.217,446.786,132.356,167.21,353.656,20.925,8.405,6.51,0.808,-5.544,-2.354,36.246,11.945,15.09,28.69,1.888,0.682,1.177,25.975,2233.681,71.375,90.17,1768.085,6.861,287.839,3548.697,4483.19,11.284,42.019,21.779,8.96,4.87,6.824,1.344,7.092,3.855,17.239,1.121,0.609,0.41,632.533,5315.877,9.212,32.571,410.541,120.412,152.12,324.966,19.036,7.723,30.758,4.27,18.51,5.201,6.57,14.652,0.822,0.348,21.797,6.307,36.227,9.142,11.55,28.676,1.445,0.681
"Africa",2018,,1295265310,,55.047,0.351,0.763,0.988,3.05,3.95,0.485,0.018,509.583,-1.742,-20.648,899.2,1164.702,187.9,243.38,2.422,43.508,1420.28,1839.639,29.862,21.434,820.47,815.02,14.999,2.221,118.056,4195.228,,1.973,96.071,492.679,638.15,3833.317,4965.162,78.299,91.373,6.511,94.413,1544.472,240.877,312,1192.398,5.334,122.436,1866.687,2417.855,38.281,28.423,415.32,6.814,20.635,354.023,102.62,132.92,273.321,16.309,6.515,5.591,21.985,468.771,136.551,176.87,361.911,21.701,8.627,5.45,0.664,-18.41,-6.846,29.4,8.153,10.56,22.698,1.296,0.541,0.999,22.306,2255.987,63.902,82.77,1741.718,1.844,82.676,3525.043,4565.866,10.156,41.517,23.124,9.12,5.17,7.278,1.345,7.041,3.991,17.852,1.119,0.634,0.426,629.23,5433.933,7.799,28.83,439.371,128.398,166.31,339.213,20.406,8.086,20.523,3.668,22.178,6.941,8.99,17.122,1.103,0.408,8.451,2.832,39.059,11.797,15.28,30.155,1.875,0.719
"Africa",2019,,1327701380,,-13.482,-0.133,0.644,0.855,2.9,3.85,0.465,0.015,500.991,5.664,65.966,926.916,1230.668,180.477,239.62,-2.336,-42.97,1353.218,1796.669,28.956,22.134,827.64,827.52,14.884,2.319,126.024,4187.656,,1.852,91.97,479.746,636.96,3808.938,5057.132,76.972,90.956,0.457,7.062,1551.534,234.608,311.49,1168.586,0.517,12.511,1830.507,2430.366,37.641,27.905,414.58,3.41,10.724,364.746,102.064,135.51,274.72,16.375,6.56,7.585,34.054,502.825,143.526,190.56,378.718,23.028,9.044,0.12,0.014,14.439,4.121,33.521,10.243,13.6,25.247,1.643,0.603,0.84,18.943,2274.93,64.661,85.85,1713.435,1.189,54.301,3479.824,4620.167,10.374,40.916,23.529,9.09,5.24,1.416,0.406,6.846,3.947,17.722,1.098,0.633,0.423,623.273,5559.957,7.107,29.933,469.304,133.283,176.96,353.471,21.384,8.441,32.816,7.169,29.347,10.432,13.85,22.104,1.674,0.528,30.609,11.768,50.826,13.941,18.51,38.281,2.237,0.914
"Africa",2020,,1360677453,,2.011,0.017,0.641,0.872,2.69,3.66,0.453,0.017,492.613,-4.235,-52.123,866.146,1178.545,166.557,226.63,-3.898,-70.03,1268.956,1726.639,28.065,22.376,806.51,807.51,15.332,-5.269,-292.981,3870.848,,-6.271,-317.112,450.43,612.89,3483.574,4740.021,75.899,89.995,-0.941,-14.605,1536.929,223.536,304.16,1129.532,-4.777,-116.11,1700.812,2314.256,37.666,29.18,397.79,6.852,23.562,388.309,104.521,142.22,285.379,17.612,7.373,5.112,24.13,526.955,143.032,194.62,387.274,24.101,10.005,-1,-0.124,-25.272,-8.563,24.957,8.54,11.62,18.342,1.439,0.474,-11.006,-250.384,2024.547,60.338,82.1,1487.896,-16.644,-768.995,2830.334,3851.172,10.167,38.439,22.485,8.72,5.06,-4.124,-1.045,6.409,3.719,16.525,1.08,0.627,0.427,593.462,5266.976,7.372,32.693,501.998,134.492,183,368.932,22.662,9.531,37.33,10.807,40.155,10.583,14.4,29.511,1.783,0.762,-0.913,-0.649,50.177,12.979,17.66,36.877,2.187,0.953
"Africa",2021,,1393676724,,27.27,0.238,0.796,1.11,2.705,3.77,0.449,0.02,488.258,-1.591,-18.751,832.183,1159.794,161.408,224.95,-4.619,-79.75,1181.687,1646.889,26.801,20.664,839.3,839.33,14.955,6.56,345.524,4027.117,,6.598,312.762,455.672,635.06,3625.505,5052.782,75.663,90.027,9.615,147.776,1684.705,230.441,321.16,1208.82,11.908,275.572,1858.271,2589.828,38.264,30.017,409.81,3.043,10.353,398.662,104.199,145.22,286.051,17.302,7.103,6.703,32.763,559.718,146.569,204.27,401.612,24.337,9.973,-0.03,-0.004,24.76,6.066,31.023,8.718,12.15,22.26,1.448,0.553,9.075,183.736,2208.283,63.824,88.95,1584.502,4.29,165.214,2881.864,4016.386,10.598,39.346,22.461,8.89,5.12,0.031,-0.024,6.379,3.674,16.116,1.059,0.61,0.4,602.242,5612.5,5.768,26.697,528.695,137.851,192.12,379.353,22.89,9.42,17.111,6.699,46.854,12.284,17.12,33.619,2.04,0.835,19.233,9.431,59.609,14.989,20.89,42.771,2.489,1.062
"Africa",2022,,1426736614,,1.068,0.012,0.786,1.122,,,,0.02,,-4.847,-56.216,773.498,1103.578,165.696,236.405,1.193,19.653,1168.08,1666.542,26.481,19.613,,892.734,15.866,0.255,14.327,3943.844,,0.108,5.441,469.737,670.19,3545.31,5058.223,75.072,89.895,-3.542,-59.667,1625.038,254.588,363.229,1138.99,-3.87,-100.236,1744.956,2489.593,40.687,28.88,,2.866,9.931,408.593,109.846,156.721,286.383,17.555,7.262,1.905,8.885,568.603,152.505,217.584,398.534,24.373,10.105,,,-18.252,-5.755,25.268,7.079,10.1,17.71,1.131,0.449,5.494,121.324,2329.607,49.453,70.556,1632.822,-3.772,-151.501,2708.899,3864.885,7.903,41.402,23.925,8.688,,7.109,1.463,6.089,,16.769,0.973,,0.425,625.718,5626.826,3.137,14.64,543.335,145.426,207.484,380.824,23.241,9.656,1.54,0.548,47.402,12.743,18.181,33.224,2.037,0.842,4.888,2.686,62.294,16.747,23.894,43.662,2.676,1.107
"Asia",1982,,2742593626,,,0,0,0,,,,0,,3.982,227.9,2170.013,5951.464,,,5.674,286.885,1948.037,5342.675,,39.55,,,,2.256,332.037,5486.803,,1.932,262.337,,,5047.548,13843.374,,91.994,6.807,65.16,1022.452,,,372.805,7.738,75.233,381.93,1047.479,,6.795,,-0.949,-7.832,817.209,100.768,276.365,297.97,,5.431,6.083,69.701,1204.697,150.151,411.804,439.255,,8.006,,,16.951,50.032,345.188,44.356,121.651,125.862,,2.294,-0.445,-30.723,6869.458,,,2504.731,-13.994,-1657.083,3713.53,10184.702,,45.65,42.3,13.787,,167.255,27.501,5.027,,15.423,,,0.281,,15048.07,2.104,19.669,859.509,105.795,290.152,313.393,,5.712,,0,0,0,0,0,,0,,0,0,0,0,0,,0
"Asia",1983,,2797881469,,,0,0,0,,,,0,,6.309,375.503,2261.342,6326.967,,,6.112,326.533,2026.25,5669.208,,39.878,,,,5.434,817.688,5670.633,,5.099,705.821,,,5200.076,14549.195,,91.702,7.618,77.889,1100.34,,,393.276,8.603,90.118,406.592,1137.598,,6.935,,4.582,37.448,854.658,103.303,289.03,305.466,,5.387,9.399,111.865,1316.562,161.018,450.509,470.557,,8.298,,,19.612,67.698,412.886,52.007,145.51,147.571,,2.602,3.675,252.43,7121.889,,,2545.458,-7.236,-736.957,3376.75,9447.745,,44.888,49.018,15.97,,15.833,6.718,5.708,,17.52,,,0.309,,15865.758,5.117,44.167,903.676,109.011,305,322.986,,5.696,,0,0,0,0,0,,0,,0,0,0,0,0,,0
"Asia",1984,,2853170213,,,0,0,0,,,,0,,8.943,565.839,2415.841,6892.806,,,8.832,500.724,2162.483,6169.933,,40.247,,,,7.944,1260.32,6002.473,,8.041,1169.852,,,5509.327,15719.047,,91.784,22.962,252.66,1353.001,,,474.21,22.523,256.222,488.516,1393.819,,7.9,,0.233,1.992,856.65,101.537,289.704,300.245,,5.002,7.04,90.469,1407.031,169.013,482.224,493.146,,8.216,,,20.278,83.724,496.61,61.341,175.016,174.055,,2.9,4.933,351.351,7473.24,,,2619.276,-1.181,-111.575,3272.209,9336.17,,43.637,53.771,17.504,,9.608,4.753,6.135,,18.846,,,0.314,,17126.078,0.724,6.745,910.421,107.672,307.208,319.091,,5.316,,0,0,0,0,0,,0,,0,0,0,0,0,,0
"Asia",1985,,2909856492,,,0,0,0,,,,0,,15.962,1100.198,2746.872,7993.004,225.062,654.899,20.864,1287.272,2562.74,7457.205,32.598,39.899,,2009.02,10.028,16.974,2907.029,6884.569,,16.739,2631.225,503.494,1465.096,6306.246,18350.271,72.926,91.6,59.48,804.771,2157.772,118.746,345.533,741.539,101.519,1414.997,965.277,2808.816,17.199,10.771,,18.475,158.263,1014.914,117.953,343.225,348.785,17.084,5.066,19.673,275.805,1682.836,198.323,577.091,578.323,28.725,8.4,,,22.969,114.065,610.675,73.961,215.215,209.864,10.712,3.048,9.718,726.255,8199.495,159.686,464.664,2817.835,2.195,204.937,3278.892,9541.106,23.129,40.93,57.247,18.651,,6.55,3.477,6.409,,19.674,0.928,,0.286,690.419,20033.107,17.795,161.74,1072.161,124.362,361.876,368.458,18.013,5.352,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
